protein_accession	predicted_label	top_probability_calibrated	context_gain	high_context_gain	nearest_homolog_identity	nearest_homolog_bits	identity_bin	context_gain_bin	low_sequence_identity	low_sequence_high_context	module_supported	hypothetical_or_unknown	family	host_group	family_holdout_split
YP_010676169.1	tail_fiber_receptor	0.989629566669	0.00367093086243	0	26.1	86.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_009600752.1	tail_assembly	0.989629328251	0.00584399700165	0	31	417.0	30-50	0-0.05	0	0	1	0	Lacusarxvirus	Bacteria	test
NP_817327.1	lysis	0.989628791809	0.00279772281647	0	40.5	126.0	30-50	0-0.05	0	0	1	0	Rakietenvirinae	Bacteria	test
YP_009902926.1	tail_assembly	0.989627957344	0.00480961799622	0	57.6	259.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010746282.1	nuclease	0.989625513554	-0.000310957431793	0	60.3	203.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009333582.1	polyprotein	0.989623486996	0.00287187099457	0	68.4	1085.0	50-70	0-0.05	0	0	1	1	Riboviria	root	test
YP_009337794.1	polymerase	0.989621400833	0.0053693652153	0	41.6	1182.0	30-50	0-0.05	0	0	0	1	Riboviria	root	test
YP_010746343.1	nuclease	0.989621400833	-0.000312685966492	0	60.3	203.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010101342.1	lysis	0.989619910717	0.0264359712601	0	26	54.0	20-30	0-0.05	1	0	1	1	Lclasvirinae	Bacteria	test
YP_009336980.1	nucleocapsid	0.98961776495	0.00211274623871	0	34.2	247.0	30-50	0-0.05	0	0	0	1	Riboviria	root	test
YP_010748265.1	lysis	0.989613950253	-2.44975090027e-05	0	56.9	119.0	50-70	<0	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010059981.1	tail_assembly	0.98961275816	-0.000557482242584	0	73.7	211.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
NP_817306.1	lysis	0.989608943462	0.00278943777084	0	40.5	126.0	30-50	0-0.05	0	0	1	1	Rakietenvirinae	Bacteria	test
YP_011413869.1	transcription_regulator	0.989608705044	-0.000916838645935	0	45.6	56.0	30-50	<0	0	0	1	1	Valentinivirus	Bacteria	test
YP_008126261.1	tail_assembly	0.989608585835	-0.000137329101562	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_011217279.1	lysis	0.989607393742	-0.00117814540863	0	49.2	53.0	30-50	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009337877.1	polymerase	0.989607274532	0.00543373823166	0	35.6	186.0	30-50	0-0.05	0	0	1	1	Riboviria	root	test
YP_009635698.1	tail_assembly	0.989604115486	-0.000139176845551	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_009284881.1	helicase	0.98960351944	0.00205212831497	0	65.2	701.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009204973.1	tail_fiber_receptor	0.989599347115	0.00376945734024	0	25.7	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_009881010.1	lysis	0.98959851265	-0.000115752220154	0	56.5	265.0	50-70	<0	0	0	1	0	Twarogvirinae	Bacteria	test
YP_009219528.1	tail_fiber_receptor	0.989596307278	0.00463223457336	0	25.3	88.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_010582521.1	tail_assembly	0.989595234394	-0.00196599960327	0	52.8	632.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009796968.1	helicase	0.989592194557	0.00207352638245	0	65.6	701.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009330020.1	capsid_head	0.989588022232	0.000610053539276	0	22.5	56.0	20-30	0-0.05	1	0	1	0	Riboviria	root	test
YP_009600780.1	nuclease	0.989587068558	-0.000738382339478	0	42.4	290.0	30-50	<0	0	0	1	1	Lacusarxvirus	Bacteria	test
YP_007010476.1	nuclease	0.989585936069	0.00126856565475	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009195121.1	tail_assembly	0.989584505558	-0.000147521495819	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_010084365.1	envelope_glycoprotein	0.989584267139	0.0100484490395	0	39.1	190.0	30-50	0-0.05	0	0	1	0	Gammaherpesvirinae	Metazoa	test
YP_009635613.1	tail_assembly	0.989582061768	-0.000148415565491	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_009198448.1	tail_assembly	0.989579856396	-0.000149369239807	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_009333534.1	polyprotein	0.989575743675	0.00488317012787	0	32.6	377.0	30-50	0-0.05	0	0	1	1	Riboviria	root	test
YP_009322848.1	nuclease	0.989573776722	0.00423115491867	0	76	147.0	70-90	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_004327074.1	nuclease	0.989572584629	0.0120950937271	0	40.1	99.0	30-50	0-0.05	0	0	1	0	Ounavirinae	Bacteria	test
YP_010840051.1	polymerase	0.98956990242	-0.00091016292572	0	26.3	154.0	20-30	<0	1	0	1	0	Fimoviridae	Viridiplantae	test
YP_009035160.1	nuclease	0.989569783211	0.0012618303299	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010115749.1	helicase	0.989568173885	0.00197130441666	0	65.8	703.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_008531997.1	tail_assembly	0.989561855793	0.00106358528137	0	87.2	845.0	70-90	0-0.05	0	0	1	0	Ackermannviridae	Bacteria	test
YP_010839663.1	envelope_glycoprotein	0.989559173584	-0.00140672922134	0			no_hit	<0	1	0	1	0	Fimoviridae	Viridiplantae	test
YP_009844364.1	nuclease	0.989558279514	0.00881266593933	0	42.4	87.0	30-50	0-0.05	0	0	1	0	Menderavirus	Bacteria	test
YP_009219084.1	tail_assembly	0.989558041096	-0.000158607959747	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_009845848.1	methyltransferase	0.989557445049	0.000374734401703	0			no_hit	0-0.05	1	0	1	0	Ackermannviridae	Bacteria	test
YP_009907827.1	transcription_regulator	0.989556610584	-0.00102800130844	0	69.2	170.0	50-70	<0	0	0	1	0	Sepvirinae	Bacteria	test
YP_009147337.1	tail_fiber_receptor	0.989556610584	0.00373864173889	0	25.3	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_010060064.1	tail_assembly	0.989556014538	-0.000159561634064	0	73.7	212.0	70-90	<0	0	0	1	0	Microwolfvirus	Bacteria	test
YP_009333265.1	polyprotein	0.989555478096	0.00552612543106	0	33.3	336.0	30-50	0-0.05	0	0	1	1	Riboviria	root	test
YP_009288251.1	tail_fiber_receptor	0.989555358887	0.00373816490173	0	25.3	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_010062142.1	tail_assembly	0.989553570747	-0.000888288021088	0	60.6	150.0	50-70	<0	0	0	1	0	Myradeevirus	Bacteria	test
YP_009596675.1	protease	0.989552676678	-0.000196516513824	0	72.1	948.0	70-90	<0	0	0	1	0	Rimavirus	Bacteria	test
YP_009336531.1	polyprotein	0.989548683167	0.0886675715446	0	39.9	447.0	30-50	0.05-0.10	0	0	1	1	Riboviria	root	test
YP_010582349.1	nuclease	0.989547610283	0.00198811292648	0	51.2	43.0	50-70	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010746113.1	nuclease	0.989543557167	-0.00144255161285	0	60.5	503.0	50-70	<0	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010653728.1	tail_assembly	0.989542484283	0.00490754842758	0	91.5	283.0	90-100	0-0.05	0	0	1	0	Attisvirus	Bacteria	test
YP_009851125.1	nuclease	0.989539325237	0.00923073291779	0	44	164.0	30-50	0-0.05	0	0	1	0	Menderavirus	Bacteria	test
YP_010101321.1	tail_assembly	0.98953795433	0.0109110474586	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_008239733.1	nuclease	0.989535152912	0.0118665099144	0	75.1	563.0	70-90	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009903166.1	helicase	0.989533722401	0.00197690725327	0	65.2	701.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_001994841.1	tail_assembly	0.98953294754	0.00175672769547	0	84.7	244.0	70-90	0-0.05	0	0	1	0	Pukovnikvirus	Bacteria	test
YP_010105417.1	tail_assembly	0.989532828331	0.0109087824821	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010746463.1	nuclease	0.989532470703	0.00124597549438	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_001110731.1	tail_assembly	0.989531993866	-0.00198262929916	0	39.4	309.0	30-50	<0	0	0	1	0	Yongloolinvirus	Bacteria	test
YP_009606698.1	tail_assembly	0.989531040192	-0.00201427936554	0	28.7	108.0	20-30	<0	1	0	1	0	Ounavirinae	Bacteria	test
YP_010667645.1	nuclease	0.989527225494	0.00922548770905	0	44	164.0	30-50	0-0.05	0	0	1	0	Menderavirus	Bacteria	test
YP_009845661.1	tail_assembly	0.989525675774	0.00112223625183	0	34.9	198.0	30-50	0-0.05	0	0	1	0	Ackermannviridae	Bacteria	test
YP_009620123.1	nuclease	0.989520192146	-0.00223171710968	0	61.9	516.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009808642.1	tail_assembly	0.989517629147	0.00515407323837	0	58	257.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010771828.1	methyltransferase	0.989516913891	0.000198721885681	0	72	270.0	70-90	0-0.05	0	0	1	0	Rudiviridae	Archaea	test
YP_009789580.1	nuclease	0.989516794682	0.00231921672821	0	73.9	193.0	70-90	0-0.05	0	0	1	0	Yoloswagvirus	Bacteria	test
YP_010582677.1	nuclease	0.989516437054	0.00135600566864	0	71.9	140.0	70-90	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009337336.1	polymerase	0.989514112473	0.00471502542496	0	39	464.0	30-50	0-0.05	0	0	0	0	Riboviria	root	test
YP_009448186.1	envelope_glycoprotein	0.989514112473	0.00421625375748	0	26.4	89.0	20-30	0-0.05	1	0	1	0	Hexponivirinae	Metazoa	test
YP_010745861.1	nuclease	0.989513218403	0.00123780965805	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009333433.1	polyprotein	0.98950946331	0.0160260796547	0	23	113.0	20-30	0-0.05	1	0	1	1	Riboviria	root	test
YP_010746096.1	nuclease	0.989508032799	0.00123566389084	0	49.8	371.0	30-50	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010746415.1	nuclease	0.989507496357	0.00123542547226	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009336699.1	polyprotein	0.98950701952	0.0603119134903	0	28.7	239.0	20-30	0.05-0.10	1	0	1	1	Riboviria	root	test
YP_002456092.1	tail_assembly	0.989505946636	-0.00156760215759	0	34.5	94.0	30-50	<0	0	0	1	0	Ounavirinae	Bacteria	test
YP_024747.1	lysis	0.989503979683	-0.00172418355942	0			no_hit	<0	1	0	1	1	Fredfastierviridae	Bacteria	test
YP_004322532.1	tail_assembly	0.989502131939	-0.00165885686874	0	46.8	310.0	30-50	<0	0	0	1	0	Eurybiavirus	Bacteria	test
NP_859107.1	tail_assembly	0.989501774311	0.00817066431046	0	93	255.0	90-100	0-0.05	0	0	1	0	Sepvirinae	Bacteria	test
NP_859273.1	tail_assembly	0.989501416683	0.00817054510117	0	93	255.0	90-100	0-0.05	0	0	1	0	Sepvirinae	Bacteria	test
YP_006488974.1	nuclease	0.989497065544	0.000104010105133	0	56.8	261.0	50-70	0-0.05	0	0	1	0	Twarogvirinae	Bacteria	test
YP_009822436.1	tail_assembly	0.989496946335	0.000941634178162	0	87	844.0	70-90	0-0.05	0	0	1	0	Ackermannviridae	Bacteria	test
YP_009273949.1	tail_assembly	0.989496946335	0.000847101211548	0			no_hit	0-0.05	1	0	1	0	Ruthgordonvirinae	Bacteria	test
YP_009275371.1	tail_assembly	0.989496946335	0.000847101211548	0			no_hit	0-0.05	1	0	1	0	Ruthgordonvirinae	Bacteria	test
YP_009791637.1	tail_assembly	0.989495337009	0.00522685050964	0	58	258.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010114715.1	tail_assembly	0.989493489265	0.0108922123909	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010746049.1	nuclease	0.989491820335	0.00123000144958	0	50.1	372.0	50-70	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010013465.1	nuclease	0.989488780499	5.27501106262e-05	0	63.5	329.0	50-70	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010746283.1	nuclease	0.989488661289	0.0012274980545	0	49.8	371.0	30-50	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010746554.1	lysis	0.989487290382	-0.000529110431671	0	58	122.0	50-70	<0	0	0	0	1	Guernseyvirinae	Bacteria	test
YP_010681670.1	tail_assembly	0.989486932755	0.0014820098877	0	65.3	367.0	50-70	0-0.05	0	0	1	0	Heleneionescovirinae	Bacteria	test
YP_009197013.1	tail_assembly	0.98948520422	-0.00170278549194	0	45.8	264.0	30-50	<0	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010100911.1	tail_assembly	0.989483654499	0.0108880996704	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010748800.1	nuclease	0.989480257034	-0.000202775001526	0	61.6	207.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010748159.1	tail_assembly	0.989479839802	0.00196129083633	0	58.5	1002.0	50-70	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_009841929.1	nuclease	0.989479124546	0.00136590003967	0	50	280.0	50-70	0-0.05	0	0	1	0	Ackermannviridae	Bacteria	test
YP_010746344.1	nuclease	0.989477574825	0.00128895044327	0	49.6	371.0	30-50	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_007005395.1	protease	0.989477455616	-0.00078010559082	0	66.6	466.0	50-70	<0	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010112489.1	lysis	0.989474773407	0.00527089834213	0	54.6	147.0	50-70	0-0.05	0	0	1	0	Loutivirinae	root	test
YP_003857146.1	tail_assembly	0.989471614361	0.010882973671	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010747135.1	lysis	0.98946917057	0.00366055965424	0	51.1	94.0	50-70	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_010749236.1	helicase	0.98946416378	0.0142794847488	0	31.4	177.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010745927.1	nuclease	0.98946160078	0.00121605396271	0	49.8	371.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010746792.1	helicase	0.989460468292	-0.00240331888199	0	75.6	706.0	70-90	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009907863.1	tail_assembly	0.989460468292	0.000571429729462	0	28.7	84.0	20-30	0-0.05	1	0	1	0	Sepvirinae	Bacteria	test
YP_009635860.1	tail_assembly	0.989458918571	0.0108775496483	0	38.9	69.0	30-50	0-0.05	0	0	1	0	Lclasvirinae	Bacteria	test
YP_010801683.1	helicase	0.989457726479	0.00219613313675	0	25.1	278.0	20-30	0-0.05	1	0	1	0	Gammaherpesvirinae	Metazoa	test
YP_010655522.1	lysis	0.98945504427	-0.00115758180618	0			no_hit	<0	1	0	1	0	Zukovirus	Bacteria	test
YP_009792106.1	tail_assembly	0.989453673363	0.00483119487762	0	57.1	257.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010747180.1	lysis	0.989452838898	0.00365370512009	0	51.1	94.0	50-70	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010840630.1	nucleocapsid	0.989452719688	0.0479258298874	0			no_hit	0-0.05	1	0	1	0	Peribunyaviridae	Metazoa	test
YP_009808720.1	tail_assembly	0.989450514317	0.00534969568253	0	57.6	255.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009507868.1	nucleocapsid	0.989448785782	0.223162531853	1			no_hit	0.20-0.50	1	1	1	0	Peribunyaviridae	Metazoa	test
YP_009702801.1	polymerase	0.989444196224	0.0308822393417	0	30.6	206.0	30-50	0-0.05	0	0	1	0	Asfarviridae	Metazoa	test
YP_009885366.1	nuclease	0.989442706108	0.00527262687683	0	45.4	468.0	30-50	0-0.05	0	0	1	0	Twarogvirinae	Bacteria	test
YP_010064423.1	tail_assembly	0.989442706108	-0.000433921813965	0	95.1	352.0	90-100	<0	0	0	1	0	Amiranvirus	Bacteria	test
YP_009600270.1	tail_fiber_receptor	0.989441275597	0.00399285554886	0	25.7	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
NP_944910.1	tail_fiber_receptor	0.989440262318	0.0039923787117	0	25.7	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_009886210.1	nuclease	0.989438056946	0.00527060031891	0	45.4	468.0	30-50	0-0.05	0	0	1	0	Twarogvirinae	Bacteria	test
YP_009336951.1	polyprotein	0.989437937737	-0.0019463300705	0	27.9	78.0	20-30	<0	1	0	0	1	Riboviria	root	test
YP_009336928.1	polyprotein	0.989435911179	0.01423817873	0	33.7	467.0	30-50	0-0.05	0	0	1	1	Riboviria	root	test
YP_010748480.1	tail_assembly	0.989431023598	-0.00172460079193	0	51	597.0	50-70	<0	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_009196665.1	tail_assembly	0.989424943924	0.0045810341835	0	58.5	263.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_010747576.1	nuclease	0.989422500134	-0.00160366296768	0	55.3	492.0	50-70	<0	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_009703369.1	ligase	0.98942053318	-0.00325548648834	0	34.2	205.0	30-50	<0	0	0	1	0	Asfarviridae	Metazoa	test
YP_010771784.1	nuclease	0.989417612553	-0.000596404075623	0	25.4	50.0	20-30	<0	1	0	1	0	Rudiviridae	Archaea	test
YP_009597315.1	nuclease	0.98941385746	-0.00147867202759	0	64.4	470.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009837489.1	helicase	0.989413499832	-0.000363230705261	0	61.6	527.0	50-70	<0	0	0	1	0	Enquatrovirinae	Bacteria	test
YP_009666182.1	helicase	0.989410161972	0.00223726034164	0	66	706.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009618591.1	tail_fiber_receptor	0.989409089088	0.0040203332901	0	25.5	82.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_004538958.1	tail_assembly	0.989406526089	0.0580418109894	0	33.4	126.0	30-50	0.05-0.10	0	0	1	0	Lclasvirinae	Bacteria	test
YP_438172.1	portal_terminase_packaging	0.989396810532	0.453117787838	1			no_hit	0.20-0.50	1	1	1	0	Gammaherpesvirinae	Metazoa	test
YP_009886267.1	tail_assembly	0.989396512508	0.00183945894241	0	38.4	256.0	30-50	0-0.05	0	0	1	0	Twarogvirinae	Bacteria	test
YP_010653729.1	tail_assembly	0.989393472672	0.000517725944519	0	91.9	308.0	90-100	0-0.05	0	0	1	0	Attisvirus	Bacteria	test
YP_010746836.1	lysis	0.989392876625	0.00362813472748	0	51.1	94.0	50-70	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009703177.1	helicase	0.989385604858	0.00254797935486	0	25.4	277.0	20-30	0-0.05	1	0	1	0	Asfarviridae	Metazoa	test
YP_004327045.1	tail_assembly	0.989385187626	-0.00159764289856	0	34.5	94.0	30-50	<0	0	0	1	0	Ounavirinae	Bacteria	test
YP_010681777.1	nuclease	0.989382505417	-0.000871896743774	0	69.5	782.0	50-70	<0	0	0	1	0	Heleneionescovirinae	Bacteria	test
YP_009316017.1	capsid_head	0.989381551743	-0.00143218040466	0	85.1	447.0	70-90	<0	0	0	1	0	Geminiviridae	Viridiplantae	test
YP_009881461.1	tail_assembly	0.989380061626	0.00209814310074	0	38.1	255.0	30-50	0-0.05	0	0	1	0	Twarogvirinae	Bacteria	test
YP_009886688.1	tail_fiber_receptor	0.989374995232	-0.00245577096939	0	53.5	685.0	50-70	<0	0	0	1	0	Twarogvirinae	Bacteria	test
YP_009600793.1	methyltransferase	0.989374220371	0.000936329364777	0	41.7	162.0	30-50	0-0.05	0	0	1	0	Lacusarxvirus	Bacteria	test
YP_009035159.1	nuclease	0.989373028278	-0.000317275524139	0	61.6	206.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_004934209.1	nuclease	0.989372313023	-0.000290155410767	0	26.9	44.0	20-30	<0	1	0	1	0	Coetzeevirus	Bacteria	test
YP_007010475.1	nuclease	0.989369988441	-0.000318586826324	0	61.6	206.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010050805.1	tail_assembly	0.989369511604	0.00136917829514	0	58.6	145.0	50-70	0-0.05	0	0	1	0	Ruthgordonvirinae	Bacteria	test
YP_010747349.1	tail_assembly	0.989367902279	0.00208014249802	0	58.5	996.0	50-70	0-0.05	0	0	1	1	Guernseyvirinae	Bacteria	test
YP_009009946.1	nuclease	0.989367425442	-0.000319600105286	0	61.6	206.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009336883.1	polyprotein	0.989367306232	0.0460650920868	0	29.7	177.0	20-30	0-0.05	1	0	1	1	Riboviria	root	test
YP_009337370.1	polymerase	0.989365696907	0.000436902046204	0	44.9	372.0	30-50	0-0.05	0	0	0	1	Riboviria	root	test
YP_009903077.1	helicase	0.989363789558	0.00197041034698	0	65.6	705.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009337724.1	polyprotein	0.989363133907	-0.00231540203094	0	33.3	775.0	30-50	<0	0	0	1	1	Riboviria	root	test
YP_009621592.1	nuclease	0.989362299442	0.00315940380096	0	47	126.0	30-50	0-0.05	0	0	1	0	Ounavirinae	Bacteria	test
YP_009337398.1	capsid_head	0.989361703396	-0.000879287719727	0	30.3	90.0	30-50	<0	0	0	1	1	Riboviria	root	test
YP_009337393.1	polyprotein	0.98935765028	0.00523209571838	0	20.9	156.0	20-30	0-0.05	1	0	0	0	Riboviria	root	test
YP_010680565.1	nuclease	0.989356577396	-0.000186920166016	0	50	89.0	50-70	<0	0	0	1	0	Joanripponvirinae	Bacteria	test
YP_009608669.1	nuclease	0.989356458187	-0.000255942344666	0	62.2	208.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009886860.1	nuclease	0.989348292351	-0.000519573688507	0	27.3	87.0	20-30	<0	1	0	1	0	Twarogvirinae	Bacteria	test
YP_010051067.1	helicase	0.989347815514	0.0015235543251	0	34.8	214.0	30-50	0-0.05	0	0	1	0	Ruthgordonvirinae	Bacteria	test
YP_009902436.1	helicase	0.989347219467	0.00199109315872	0	65.4	700.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009237256.1	envelope_glycoprotein	0.989346086979	-0.000876247882843	0			no_hit	<0	1	0	1	0	Fimoviridae	Viridiplantae	test
YP_009333508.1	capsid_head	0.989345133305	-0.00241965055466	0	31.3	76.0	30-50	<0	0	0	1	0	Riboviria	root	test
YP_010679911.1	tail_assembly	0.989344239235	0.0023278594017	0	73.4	408.0	70-90	0-0.05	0	0	1	0	Joanripponvirinae	Bacteria	test
YP_008239651.1	tail_assembly	0.989342927933	-0.00210303068161	0	52.7	632.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009882270.1	nuclease	0.989342808723	-0.000362873077393	0	63.7	291.0	50-70	<0	0	0	1	0	Twarogvirinae	Bacteria	test
YP_010653732.1	tail_assembly	0.989340245724	0.00323355197906	0	90.3	2568.0	90-100	0-0.05	0	0	1	0	Attisvirus	Bacteria	test
YP_009907980.1	methyltransferase	0.989337682724	-0.00119352340698	0	100	374.0	90-100	<0	0	0	1	0	Sepvirinae	Bacteria	test
YP_010109369.1	tail_assembly	0.989335477352	5.56111335754e-05	0	81.6	210.0	70-90	0-0.05	0	0	1	0	Luchadorvirus	Bacteria	test
YP_010653950.1	tail_assembly	0.989331007004	0.00138491392136	0	99.3	313.0	90-100	0-0.05	0	0	1	0	Powerballvirus	Bacteria	test
YP_009552492.1	portal_terminase_packaging	0.989323318005	-0.00257897377014	0	36.7	366.0	30-50	<0	0	0	1	0	Gammaherpesvirinae	Metazoa	test
YP_010840269.1	envelope_glycoprotein	0.989321947098	-0.000267505645752	0			no_hit	<0	1	0	1	0	Peribunyaviridae	root	test
YP_009195375.1	tail_assembly	0.989321947098	0.00458389520645	0	56.6	254.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009333147.1	polymerase	0.98932158947	-0.000275909900665	0	31.5	100.0	30-50	<0	0	0	1	0	Riboviria	root	test
YP_009151290.1	tail_fiber_receptor	0.989320755005	0.00357091426849	0	26.4	88.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_009009947.1	nuclease	0.989313542843	0.00115895271301	0	49.6	368.0	30-50	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010077865.1	lysis	0.989312469959	0.000910758972168	0	48.6	143.0	30-50	0-0.05	0	0	1	0	Menderavirus	Bacteria	test
YP_010681324.1	tail_assembly	0.989309310913	-0.0104793906212	0	57.9	194.0	50-70	<0	0	0	1	0	Joanripponvirinae	Bacteria	test
YP_010746964.1	lysis	0.989308834076	0.00359255075455	0	51.1	94.0	50-70	0-0.05	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_009200810.1	tail_fiber_receptor	0.989301025867	0.00359624624252	0	25.3	89.0	20-30	0-0.05	1	0	1	0	Ounavirinae	Bacteria	test
YP_009333365.1	polymerase	0.989299178123	0.000345170497894	0	20.6	137.0	20-30	0-0.05	1	0	1	0	Riboviria	root	test
YP_009043737.1	lysis	0.989298224449	-0.000343918800354	0	36.3	73.0	30-50	<0	0	0	1	0	Rhodovirinae	Bacteria	test
YP_950542.1	tail_assembly	0.989292621613	0.501020789146	1	70.9	656.0	70-90	>=0.50	0	0	0	0	Enquatrovirinae	Bacteria	test
YP_010582604.1	tail_assembly	0.989291489124	-0.00208365917206	0	52.7	635.0	50-70	<0	0	0	1	0	Guernseyvirinae	Bacteria	test
YP_010657807.1	portal_terminase_packaging	0.989288926125	0.166012585163	0	69	314.0	50-70	0.10-0.20	0	0	1	0	Enquatrovirinae	Bacteria	test
YP_009666212.1	tail_assembly	0.989284455776	0.00387907028198	0	57.7	257.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
YP_009177318.1	tail_assembly	0.989282488823	0.0272754430771	0	34.7	62.0	30-50	0-0.05	0	0	1	0	Ounavirinae	Bacteria	test
YP_009903073.1	lysis	0.989276051521	0.0180855989456	0	63.3	99.0	50-70	0-0.05	0	0	1	0	Drexlerviridae	Bacteria	test
